,canvasUserId,problemID,stepID,hintID,eventType,isCorrect,firstAttempt,time,skills
112,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality14,a3d9e92Inequality14a,,unlockHint,,,2022-02-14 05:57:18.389,"['solve_compound_inequalities_with_""and""']"
113,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality14,a3d9e92Inequality14a,,unlockHint,,,2022-02-14 05:57:18.754,"['solve_compound_inequalities_with_""and""']"
114,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality14,a3d9e92Inequality14a,,answerStep,True,False,2022-02-14 05:57:27.139,"['solve_compound_inequalities_with_""and""']"
115,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality3,a3d9e92Inequality3a,,answerStep,True,True,2022-02-14 05:57:54.717,"['solve_compound_inequalities_with_""and""']"
116,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,False,True,2022-02-14 05:59:29.566,"['solve_compound_inequalities_with_""and""']"
117,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,unlockHint,,,2022-02-14 05:59:31.761,"['solve_compound_inequalities_with_""and""']"
118,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,unlockHint,,,2022-02-14 05:59:32.251,"['solve_compound_inequalities_with_""and""']"
119,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,unlockHint,,,2022-02-14 05:59:32.583,"['solve_compound_inequalities_with_""and""']"
120,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,unlockHint,,,2022-02-14 05:59:32.899,"['solve_compound_inequalities_with_""and""']"
121,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality13,a3d9e92Inequality13a,,answerStep,True,False,2022-02-14 05:59:39.930,"['solve_compound_inequalities_with_""and""']"
122,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality4,a3d9e92Inequality4a,,answerStep,True,True,2022-02-14 06:00:31.256,"['solve_compound_inequalities_with_""and""']"
123,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality11,a3d9e92Inequality11a,,answerStep,True,True,2022-02-14 06:01:02.998,"['solve_compound_inequalities_with_""and""']"
124,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality2,a3d9e92Inequality2a,,answerStep,True,True,2022-02-14 06:04:26.028,"['solve_compound_inequalities_with_""and""']"
125,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality3,a3d9e92Inequality3a,,answerStep,True,False,2022-02-14 06:05:41.280,"['solve_compound_inequalities_with_""and""']"
126,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality15,a3d9e92Inequality15a,,answerStep,True,False,2022-02-14 06:06:47.865,"['solve_compound_inequalities_with_""and""']"
127,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality12,a3d9e92Inequality12a,,answerStep,True,False,2022-02-14 06:07:27.304,"['solve_compound_inequalities_with_""and""']"
128,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality10,a3d9e92Inequality10a,,answerStep,True,False,2022-02-14 06:08:05.985,"['solve_compound_inequalities_with_""and""']"
129,f128d8e4164c71040a472d438141743a8e37749c,a3d9e92Inequality14,a3d9e92Inequality14a,,answerStep,False,False,2022-02-14 06:08:43.308,"['solve_compound_inequalities_with_""and""']"
130,f191addc4b6d685ab0b5f889fc8c062068edd56c,a3d9e92Inequality14,a3d9e92Inequality14a,,answerStep,False,True,2022-02-15 00:08:22.515,"['solve_compound_inequalities_with_""and""']"
131,f191addc4b6d685ab0b5f889fc8c062068edd56c,a3d9e92Inequality12,a3d9e92Inequality12a,,answerStep,False,True,2022-02-15 00:13:29.041,"['solve_compound_inequalities_with_""and""']"
132,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang24,afb3ccdlang24a,,answerStep,True,True,2022-02-17 20:08:49.409,['simplify_expressions_using_the_order_of_operations']
133,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang27,afb3ccdlang27a,,answerStep,False,True,2022-02-17 20:12:16.964,['simplify_expressions_using_the_order_of_operations']
134,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang27,afb3ccdlang27a,,answerStep,True,False,2022-02-17 20:19:40.454,['simplify_expressions_using_the_order_of_operations']
135,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,True,2022-02-18 17:57:09.452,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
136,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-02-18 17:58:32.005,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
137,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-02-18 18:01:07.011,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
138,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang2,afb3ccdlang2a,,answerStep,False,False,2022-02-18 18:01:30.019,"['find_factors', 'prime_factorizations', 'and_least_common_multiples']"
139,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang6,afb3ccdlang6a,,answerStep,True,True,2022-02-18 18:03:18.579,['evaluate_an_expression']
140,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang6,afb3ccdlang6b,,answerStep,True,True,2022-02-18 18:03:46.781,['evaluate_an_expression']
141,4e96c5b4da1630955f21437c84abce422d24c39b,afb3ccdlang6,afb3ccdlang6c,,answerStep,True,True,2022-02-18 18:07:13.284,['evaluate_an_expression']
142,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f32dfFormula13,a1f32dfFormula13a,,answerStep,True,True,2022-02-20 15:43:25.691,['solve_a_formula_for_a_specific_variable']
143,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f32dfFormula13,a1f32dfFormula13b,,answerStep,True,True,2022-02-20 15:44:42.238,['solve_a_formula_for_a_specific_variable']
144,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,False,True,2022-02-20 15:45:16.620,['2.3_solve_a_formula_for_a_specific_variable']
145,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,False,False,2022-02-20 15:45:48.243,['2.3_solve_a_formula_for_a_specific_variable']
146,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,False,False,2022-02-20 15:46:04.930,['2.3_solve_a_formula_for_a_specific_variable']
147,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,False,False,2022-02-20 15:46:12.844,['2.3_solve_a_formula_for_a_specific_variable']
148,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,unlockHint,,,2022-02-20 15:46:17.970,['2.3_solve_a_formula_for_a_specific_variable']
149,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,unlockHint,,,2022-02-20 15:46:28.699,['2.3_solve_a_formula_for_a_specific_variable']
150,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,False,False,2022-02-20 15:46:35.523,['2.3_solve_a_formula_for_a_specific_variable']
151,de64cf2a887d1dd989a7a6b283b019bec0f87a60,a1f9370SolvingFormul30,a1f9370SolvingFormul30a,,answerStep,True,False,2022-02-20 15:46:41.734,['2.3_solve_a_formula_for_a_specific_variable']
152,46b7f41636f9d82b419bc0e65f0320ad55900c47,aded0eclinear1,aded0eclinear1a,,answerStep,True,True,2022-03-09 00:08:16.248,['solve_linear_inequalities']
153,46b7f41636f9d82b419bc0e65f0320ad55900c47,aded0eclinear1,aded0eclinear1c,,answerStep,False,True,2022-03-09 00:09:35.674,['solve_linear_inequalities']
154,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear17,a8b6b9fLinear17a,,answerStep,True,True,2022-03-30 01:58:55.709,['use_a_general_strategy_to_solve_linear_equations']
155,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear17,a8b6b9fLinear17b,,answerStep,False,True,2022-03-30 01:58:57.927,['use_a_general_strategy_to_solve_linear_equations']
156,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear17,a8b6b9fLinear17b,,answerStep,True,False,2022-03-30 01:59:00.193,['use_a_general_strategy_to_solve_linear_equations']
157,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear16,a8b6b9fLinear16b,,answerStep,True,True,2022-03-30 01:59:05.003,['use_a_general_strategy_to_solve_linear_equations']
158,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear16,a8b6b9fLinear16a,,answerStep,False,True,2022-03-30 01:59:05.787,['use_a_general_strategy_to_solve_linear_equations']
159,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear16,a8b6b9fLinear16a,,answerStep,True,False,2022-03-30 01:59:07.347,['use_a_general_strategy_to_solve_linear_equations']
160,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear9,a8b6b9fLinear9a,,answerStep,True,True,2022-03-30 02:00:15.076,['use_a_general_strategy_to_solve_linear_equations']
161,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear20,a8b6b9fLinear20a,,answerStep,False,True,2022-03-30 02:00:40.939,['use_a_general_strategy_to_solve_linear_equations']
162,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear20,a8b6b9fLinear20a,,answerStep,True,False,2022-03-30 02:00:51.089,['use_a_general_strategy_to_solve_linear_equations']
163,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,a8b6b9fLinear22,a8b6b9fLinear22a,,answerStep,True,True,2022-03-30 02:01:10.318,['use_a_general_strategy_to_solve_linear_equations']
164,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture25,aff0960mixture25a,,answerStep,True,True,2022-03-30 02:01:29.184,['solve_mixture_and_uniform_motion_applications']
165,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture25,aff0960mixture25b,,answerStep,False,True,2022-03-30 02:01:32.131,['solve_mixture_and_uniform_motion_applications']
166,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture25,aff0960mixture25b,,answerStep,True,False,2022-03-30 02:01:33.998,['solve_mixture_and_uniform_motion_applications']
167,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture16,aff0960mixture16a,,answerStep,False,True,2022-03-30 02:01:37.258,['solve_mixture_and_uniform_motion_applications']
168,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture16,aff0960mixture16a,,answerStep,False,False,2022-03-30 02:01:38.927,['solve_mixture_and_uniform_motion_applications']
169,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture16,aff0960mixture16a,,answerStep,True,False,2022-03-30 02:01:40.446,['solve_mixture_and_uniform_motion_applications']
170,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture16,aff0960mixture16b,,answerStep,True,True,2022-03-30 02:01:42.220,['solve_mixture_and_uniform_motion_applications']
171,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture29,aff0960mixture29a,,answerStep,True,True,2022-03-30 02:01:45.438,['solve_mixture_and_uniform_motion_applications']
172,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aff0960mixture29,aff0960mixture29b,,answerStep,True,True,2022-03-30 02:01:46.964,['solve_mixture_and_uniform_motion_applications']
173,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24a,,answerStep,False,True,2022-03-30 02:03:11.076,['solving_linear_equation']
174,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24a,,answerStep,False,False,2022-03-30 02:03:14.542,['solving_linear_equation']
175,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24a,,answerStep,True,False,2022-03-30 02:03:53.939,['solving_linear_equation']
176,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,False,True,2022-03-30 02:04:41.622,['solving_linear_equation']
177,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,False,False,2022-03-30 02:04:46.593,['solving_linear_equation']
178,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,False,False,2022-03-30 02:06:46.788,['solving_linear_equation']
179,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,False,False,2022-03-30 02:06:49.987,['solving_linear_equation']
180,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,False,False,2022-03-30 02:06:53.521,['solving_linear_equation']
181,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24b,,answerStep,True,False,2022-03-30 02:07:31.347,['solving_linear_equation']
182,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24c,,answerStep,False,True,2022-03-30 02:08:05.195,['solving_linear_equation']
183,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving24,aae6efeSolving24c,,answerStep,True,False,2022-03-30 02:08:12.818,['solving_linear_equation']
184,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving25,aae6efeSolving25a,,answerStep,True,True,2022-03-30 02:08:43.043,['solving_linear_equation']
185,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving25,aae6efeSolving25b,,answerStep,True,True,2022-03-30 02:09:47.260,['solving_linear_equation']
186,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving25,aae6efeSolving25c,,answerStep,True,True,2022-03-30 02:10:04.281,['solving_linear_equation']
187,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving4,aae6efeSolving4a,,answerStep,True,True,2022-03-30 02:10:56.347,['use_a_problem_solving_strategy']
188,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving10,aae6efeSolving10a,,answerStep,False,True,2022-03-30 02:10:59.452,['use_a_problem_solving_strategy']
189,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving10,aae6efeSolving10a,,answerStep,True,False,2022-03-30 02:11:00.861,['use_a_problem_solving_strategy']
190,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,,answerStep,False,True,2022-03-30 02:11:38.808,['use_a_problem_solving_strategy']
191,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,,answerStep,False,False,2022-03-30 02:13:17.211,['use_a_problem_solving_strategy']
192,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,,answerStep,False,False,2022-03-30 02:13:19.860,['use_a_problem_solving_strategy']
193,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,aae6efeSolving3a-h1,unlockHint,,,2022-03-30 02:13:28.733,['use_a_problem_solving_strategy']
194,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,aae6efeSolving3a-h2,unlockHint,,,2022-03-30 02:13:30.581,['use_a_problem_solving_strategy']
195,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,aae6efeSolving3a-h3,unlockHint,,,2022-03-30 02:13:31.878,['use_a_problem_solving_strategy']
196,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,aae6efeSolving3a-h4,unlockHint,,,2022-03-30 02:13:32.826,['use_a_problem_solving_strategy']
197,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,,answerStep,False,False,2022-03-30 02:13:48.524,['use_a_problem_solving_strategy']
198,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving3,aae6efeSolving3a,,answerStep,True,False,2022-03-30 02:13:59.038,['use_a_problem_solving_strategy']
199,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving11,aae6efeSolving11a,,answerStep,True,True,2022-03-30 02:14:04.400,['use_a_problem_solving_strategy']
200,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aae6efeSolving7,aae6efeSolving7a,,answerStep,True,True,2022-03-30 02:14:08.947,['use_a_problem_solving_strategy']
201,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2a,,answerStep,False,True,2022-03-30 02:14:40.877,['solve_linear_inequalities']
202,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2a,,answerStep,False,False,2022-03-30 02:14:42.635,['solve_linear_inequalities']
203,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2a,,answerStep,False,False,2022-03-30 02:14:44.227,['solve_linear_inequalities']
204,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2a,,answerStep,True,False,2022-03-30 02:14:45.911,['solve_linear_inequalities']
205,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2b,,answerStep,False,True,2022-03-30 02:14:47.777,['solve_linear_inequalities']
206,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2b,,answerStep,False,False,2022-03-30 02:14:49.610,['solve_linear_inequalities']
207,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2b,,answerStep,False,False,2022-03-30 02:14:51.186,['solve_linear_inequalities']
208,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2b,,answerStep,False,False,2022-03-30 02:14:52.603,['solve_linear_inequalities']
209,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2b,,answerStep,True,False,2022-03-30 02:14:53.787,['solve_linear_inequalities']
210,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2c,,answerStep,False,True,2022-03-30 02:14:55.462,['solve_linear_inequalities']
211,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear2,aded0eclinear2c,,answerStep,True,False,2022-03-30 02:14:57.296,['solve_linear_inequalities']
212,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1a,,answerStep,False,True,2022-03-30 02:15:00.559,['solve_linear_inequalities']
213,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1a,,answerStep,True,False,2022-03-30 02:15:02.225,['solve_linear_inequalities']
214,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1b,,answerStep,False,True,2022-03-30 02:15:03.933,['solve_linear_inequalities']
215,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1b,,answerStep,False,False,2022-03-30 02:15:05.385,['solve_linear_inequalities']
216,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1b,,answerStep,False,False,2022-03-30 02:15:06.911,['solve_linear_inequalities']
217,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1b,,answerStep,False,False,2022-03-30 02:15:08.437,['solve_linear_inequalities']
218,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1b,,answerStep,True,False,2022-03-30 02:15:09.796,['solve_linear_inequalities']
219,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1c,,answerStep,False,True,2022-03-30 02:15:11.188,['solve_linear_inequalities']
220,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1c,,answerStep,False,False,2022-03-30 02:15:12.740,['solve_linear_inequalities']
221,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1c,,answerStep,False,False,2022-03-30 02:15:14.190,['solve_linear_inequalities']
222,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear1,aded0eclinear1c,,answerStep,True,False,2022-03-30 02:15:15.658,['solve_linear_inequalities']
223,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5a,,answerStep,False,True,2022-03-30 02:15:18.200,['solve_linear_inequalities']
224,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5a,,answerStep,False,False,2022-03-30 02:15:19.810,['solve_linear_inequalities']
225,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5a,,answerStep,True,False,2022-03-30 02:15:21.103,['solve_linear_inequalities']
226,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5b,,answerStep,False,True,2022-03-30 02:15:23.599,['solve_linear_inequalities']
227,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5b,,answerStep,False,False,2022-03-30 02:15:25.169,['solve_linear_inequalities']
228,aaf8e7a1f1b767b5fdcb7ef73276814f810e639f,aded0eclinear5,aded0eclinear5b,,answerStep,False,False,2022-03-30 02:15:26.505,['solve_linear_inequalities']
